Language,Model,Spearman's Rho
english,temporal_attention,0.293911914067484
english,temporal_attention,0.27838046560324825
english,temporal_attention,0.2576323474258341
english,temporal_attention,0.2298891494057489
english,temporal_attention,0.3111032119859129
english,temporal_attention,0.38828621160589355
english,temporal_attention,0.3479755820040603
english,temporal_attention,0.15211334640927066
english,temporal_attention,0.39812674765575284
english,temporal_attention,0.2662872767226983
english,temporal_attention,0.29201494326269184
english,temporal_attention,0.24340506638989295
english,temporal_attention,0.2933191106909865
english,temporal_attention,0.5185843937600545
english,temporal_attention,0.3744146125958509
english,temporal_attention,0.30138123661135313
english,temporal_attention,0.25952931823062625
english,temporal_attention,0.2007232232820696
english,temporal_attention,0.4524275369429282
english,temporal_attention,0.23913688207911063
english,temporal_attention,0.26059636430832184
english,temporal_attention,0.36896082153207355
english,temporal_attention,0.2837156959917262
english,temporal_attention,0.2450649158440861
english,temporal_attention,0.39812674765575284
english,temporal_attention,0.40784872303031267
english,temporal_attention,0.36587824397428625
english,temporal_attention,0.36409983384479366
english,temporal_attention,0.2294149067045509
english,temporal_attention,0.2563281799975395
english,temporal_attention,0.2677100048262924
english,temporal_attention,0.2713853857605772
english,temporal_attention,0.49024839236347173
english,temporal_attention,0.418400623131969
english,temporal_attention,0.33872784933069855
english,temporal_attention,0.22562096509496657
english,temporal_attention,0.4093900118092062
english,temporal_attention,0.2558539372963415
english,temporal_attention,0.39243583524137643
english,temporal_attention,0.4555101145007155
english,temporal_attention,0.1845989714413363
english,temporal_attention,0.3413361841872878
english,temporal_attention,0.21969293132999107
english,temporal_attention,0.3501096741594515
english,temporal_attention,0.40097220386294113
english,temporal_attention,0.3599502102093108
english,temporal_attention,0.28845812300370655
english,temporal_attention,0.131246667556557
english,temporal_attention,0.3471456572769638
english,temporal_attention,0.30446381416914037
english,temporal_attention,0.2645088665932057
english,temporal_attention,0.3043452534938409
english,temporal_attention,0.34856838538055784
english,temporal_attention,0.2777876622267507
english,temporal_attention,0.31169601536241043
english,temporal_attention,0.44104571211417526
english,temporal_attention,0.23830695735201407
english,temporal_attention,0.45527299315011643
english,temporal_attention,0.34489300444627313
english,temporal_attention,0.31039184793411584
english,temporal_attention,0.38176537446442055
english,temporal_attention,0.3256861750477526
english,temporal_attention,0.31726836710148737
english,temporal_attention,0.4677218640565649
english,temporal_attention,0.3151342749460962
english,temporal_attention,0.4142509994964862
english,temporal_attention,0.4352362390244993
english,temporal_attention,0.41401387814588714
english,temporal_attention,0.5358942523537829
english,temporal_attention,0.37702294745244014
english,temporal_attention,0.31157745468711096
english,temporal_attention,0.5011559744910266
english,temporal_attention,0.4499377627616385
english,temporal_attention,0.4421127581918709
english,temporal_attention,0.2134092155391171
english,temporal_attention,0.23415733371653125
english,temporal_attention,0.17701108822216766
english,temporal_attention,0.4031062960183323
english,temporal_attention,0.3429960336414809
english,temporal_attention,0.4245657782475435
english,temporal_attention,0.27648349479845613
english,temporal_attention,0.35710475400212255
english,temporal_attention,0.3275831458525447
english,temporal_attention,0.16349517123802357
english,temporal_attention,0.23060051345754595
english,temporal_attention,0.22775505725035775
english,temporal_attention,0.42100895798855825
english,temporal_attention,0.24696188664887825
english,temporal_attention,0.45622147855251255
english,temporal_attention,0.22004861335588957
english,temporal_attention,0.35141384158774613
english,temporal_attention,0.2110380020331269
english,temporal_attention,0.2202857347064886
english,temporal_attention,0.2903550938084987
english,temporal_attention,0.3977710656298543
english,temporal_attention,0.30588654227273443
english,temporal_attention,0.38686348350229943
english,temporal_attention,0.3408619414860897
english,temporal_attention,0.2584622721529307
english,temporal_attention,0.33196989083862655
english,temporal_attention,0.28573122747181784
english,temporal_attention,0.37394036989465296
english,temporal_attention,0.12354022366208889
english,temporal_attention,0.2749422060195625
english,temporal_attention,0.394214245370869
english,temporal_attention,0.27162250711117625
english,temporal_attention,0.430968054713717
english,temporal_attention,0.18092359050705148
english,temporal_attention,0.36670816870138284
english,temporal_attention,0.3063607849739325
english,temporal_attention,0.3298357986832354
english,temporal_attention,0.42290592879335037
english,temporal_attention,0.3179797311532845
english,temporal_attention,0.3186910952050815
english,temporal_attention,0.25739522607523513
english,temporal_attention,0.3291244346314383
english,temporal_attention,0.34453732242037455
english,temporal_attention,0.47376845849683996
english,temporal_attention,0.2799217543821419
english,temporal_attention,0.21056375933192883
english,temporal_attention,0.23700278992371945
english,temporal_attention,0.22680657184796166
english,temporal_attention,0.42278736811805084
english,temporal_attention,0.08773489972163702
english,temporal_attention,0.3032782074161453
english,temporal_attention,0.318572534529782
english,temporal_attention,0.2760092520972581
english,temporal_attention,0.22206414483598128
english,temporal_attention,0.2903550938084987
english,temporal_attention,0.47104156296495114
english,temporal_attention,0.32189223343816825
english,temporal_attention,0.40014227913584455
english,temporal_attention,0.4166222130024763
english,temporal_attention,0.02217084628100827
english,temporal_attention,0.4223131254168528
english,temporal_attention,0.3752445373229475
english,temporal_attention,0.28928804773080313
english,temporal_attention,0.4644021651481786
english,temporal_attention,0.2858497881471173
english,temporal_attention,0.23534294046952633
english,temporal_attention,0.42705555242883314
