Language,Model,Spearman's Rho
german,temporal_attention,0.08589947348547336
german,UWB,0.4828649313850928
german,UG_Student_Intern,0.04401055987951106
german,temporal_attention,0.18251598071169292
german,UWB,0.48362654799611027
german,UG_Student_Intern,0.043684152760503546
german,temporal_attention,0.14057266591922937
german,UWB,0.4545219132179417
german,UG_Student_Intern,0.16331236187675177
german,temporal_attention,0.2115662143033603
german,UWB,0.4021335706172382
german,UG_Student_Intern,0.05886208379435224
german,temporal_attention,0.1956266666584941
german,UWB,0.20982537633532033
german,UG_Student_Intern,0.012022662216776196
german,temporal_attention,0.1481344308429031
german,UWB,0.37710902482666336
german,UG_Student_Intern,0.08486585094194962
german,temporal_attention,0.21319824989839778
german,UWB,0.3095427511921111
german,UG_Student_Intern,0.09716051909123206
german,temporal_attention,0.0871507007750021
german,UWB,0.4461441304967493
german,UG_Student_Intern,0.06305097515494847
german,temporal_attention,0.0991733629917783
german,UWB,0.3201509825598548
german,UG_Student_Intern,-0.10118620689232453
german,temporal_attention,0.1581986503456343
german,UWB,0.4269405116618081
german,UG_Student_Intern,0.06310537634144972
german,temporal_attention,0.09199240637361335
german,UWB,0.2839197923500225
german,UG_Student_Intern,0.011696255097768699
german,temporal_attention,0.01735397849389867
german,UWB,0.13714539116965063
german,UG_Student_Intern,-0.10912878012150702
german,temporal_attention,0.15177931033848682
german,UWB,0.4093689284219044
german,UG_Student_Intern,0.0988469558727708
german,temporal_attention,0.19948915090008287
german,UWB,0.34414190580690596
german,UG_Student_Intern,0.0659342380395147
german,temporal_attention,0.12914841675396693
german,UWB,0.4953772042803803
german,UG_Student_Intern,0.12795159065093945
german,temporal_attention,0.1460671857558556
german,UWB,0.3481675936079984
german,UG_Student_Intern,0.11239285131158201
german,temporal_attention,0.281417337770965
german,UWB,0.43678712641853434
german,UG_Student_Intern,0.06620624397202095
german,temporal_attention,0.15373775305253182
german,UWB,0.270101890978705
german,UG_Student_Intern,0.027690203929136126
german,temporal_attention,0.2093357656568091
german,UWB,0.3974550685781308
german,UG_Student_Intern,-0.00010880237300249951
german,temporal_attention,0.19350502038494538
german,UWB,0.37428016312859835
german,UG_Student_Intern,-0.03987606970541607
german,temporal_attention,0.18529044122325664
german,UWB,0.2749979977638175
german,UG_Student_Intern,-0.05815486836983599
german,temporal_attention,0.14514236558533433
german,UWB,0.3673712124429396
german,UG_Student_Intern,0.04814505005360603
german,temporal_attention,0.09253641823862582
german,UWB,0.32531909527747355
german,UG_Student_Intern,0.024317330366058643
german,temporal_attention,0.10434147570939702
german,UWB,0.458928409324543
german,UG_Student_Intern,-0.008540986280696211
german,temporal_attention,0.23931081941899768
german,UWB,0.21803995549700902
german,UG_Student_Intern,0.022032480533006153
german,temporal_attention,0.11435129402562698
german,UWB,0.3291815795190623
german,UG_Student_Intern,0.018115595104916168
german,temporal_attention,0.09395084908765831
german,UWB,0.4466337411752605
german,UG_Student_Intern,0.06685905821003595
german,temporal_attention,0.1315420689600219
german,UWB,0.4379295513350605
german,UG_Student_Intern,0.01088023730024995
german,temporal_attention,0.1311068594680119
german,UWB,0.43548149794250435
german,UG_Student_Intern,0.01555873933935743
german,temporal_attention,0.09318923247664083
german,UWB,0.39419099738805574
german,UG_Student_Intern,0.07262558397916842
german,temporal_attention,0.13671018167764065
german,UWB,0.26727302928064
german,UG_Student_Intern,-0.025949365961096132
german,temporal_attention,0.0448265776770298
german,UWB,0.3294535854515685
german,UG_Student_Intern,0.07365920652269217
german,temporal_attention,0.18964253614335666
german,UWB,0.5078350759891666
german,UG_Student_Intern,0.12126024471128571
german,temporal_attention,0.11821377826721571
german,UWB,0.3792850722867133
german,UG_Student_Intern,0.0025024545790574885
german,temporal_attention,0.09754132739674082
german,UWB,0.40273198366875196
german,UG_Student_Intern,0.019094816461938665
german,temporal_attention,0.14731841304538434
german,UWB,0.4531074823689092
german,UG_Student_Intern,0.06315977752795097
german,temporal_attention,0.06908950685658719
german,UWB,0.5113167519252464
german,UG_Student_Intern,-0.04988588802164603
german,temporal_attention,0.05907968854035723
german,UWB,0.34707956987797345
german,UG_Student_Intern,0.01572194289886118
german,temporal_attention,0.06990552465410593
german,UWB,0.3548589395476522
german,UG_Student_Intern,0.032749514273752355
german,temporal_attention,0.08029615127584463
german,UWB,0.3889140822974345
german,UG_Student_Intern,0.052605947346708516
german,temporal_attention,0.09357004078214959
german,UWB,0.44701454948076924
german,UG_Student_Intern,0.03982166851891482
german,temporal_attention,0.051898731922192264
german,UWB,0.5453718946750288
german,UG_Student_Intern,-0.12354509454433818
german,temporal_attention,0.026330174266604882
german,UWB,0.3606798665032859
german,UG_Student_Intern,0.057338850572317246
german,temporal_attention,0.20144759361412784
german,UWB,0.32221822764690233
german,UG_Student_Intern,0.014525116795833685
german,temporal_attention,0.14905925101342432
german,UWB,0.3738449536365883
german,UG_Student_Intern,0.07757609195078216
german,temporal_attention,0.10809515757798326
german,UWB,0.2852798220125537
german,UG_Student_Intern,-0.06772947719405595
german,temporal_attention,0.1333917093010644
german,UWB,0.4256892843722794
german,UG_Student_Intern,-0.018605205783427416
german,temporal_attention,0.07295199109817593
german,UWB,0.43542709675600305
german,UG_Student_Intern,0.08203698924388463
german,temporal_attention,0.1364381757451344
german,UWB,0.4327614386174418
german,UG_Student_Intern,-0.01512352984734743
german,temporal_attention,0.27380117166079004
german,UWB,0.3527372932741034
german,UG_Student_Intern,0.0008704189840199961
german,temporal_attention,0.18539924359625917
german,UWB,0.4081177011323757
german,UG_Student_Intern,0.03824403411037858
german,temporal_attention,0.12593874675039318
german,UWB,0.31122918797364985
german,UG_Student_Intern,-0.12642835742890443
german,temporal_attention,0.08198258805738338
german,UWB,0.32221822764690233
german,UG_Student_Intern,0.1658692176423105
german,temporal_attention,0.1018934223168408
german,UWB,0.41323141266349317
german,UG_Student_Intern,0.16548840933680178
german,temporal_attention,0.019258020021442415
german,UWB,0.37683701889415705
german,UG_Student_Intern,0.023882120874048646
german,temporal_attention,0.015232332220349932
german,UWB,0.3582862142972309
german,UG_Student_Intern,0.005004909158114977
german,temporal_attention,0.17549822765303172
german,UWB,0.4754119688344216
german,UG_Student_Intern,0.029866251389186114
german,temporal_attention,0.09667090841272082
german,UWB,0.405778450112822
german,UG_Student_Intern,-0.029703047829682368
german,temporal_attention,0.059406095659364735
german,UWB,0.3497452280165347
german,UG_Student_Intern,0.04640421208556604
german,temporal_attention,0.1598306859406718
german,UWB,0.23294588059835145
german,UG_Student_Intern,0.021107660362484907
german,temporal_attention,0.21597271040996152
german,UWB,0.42677730810230435
german,UG_Student_Intern,-0.1481344308429031
german,temporal_attention,0.04259612903047856
german,UWB,0.388805279924432
german,UG_Student_Intern,-0.054673192433756006
german,temporal_attention,0.10303584723336703
german,UWB,0.3240134668014436
german,UG_Student_Intern,-0.02290289951702615
german,temporal_attention,0.021379666294991155
german,UWB,0.20395004819318535
german,UG_Student_Intern,0.03155268817072486
german,temporal_attention,0.09531087875018958
german,UWB,0.35295489802010843
german,UG_Student_Intern,0.09411405264716208
german,temporal_attention,0.16238754170623054
german,UWB,0.40610485723182943
german,UG_Student_Intern,-0.08475704856894713
german,temporal_attention,0.12120584352478446
german,UWB,0.273583566914785
german,UG_Student_Intern,-0.025568557655587385
german,temporal_attention,0.22532971448817649
german,UWB,0.18583445308826918
german,UG_Student_Intern,-0.06239816091693347
german,temporal_attention,0.15814424915913303
german,UWB,0.33815777529176844
german,UG_Student_Intern,0.044445769371521046
german,temporal_attention,0.2085197478592903
german,UWB,0.37243052278755584
german,UG_Student_Intern,-0.03944086021340608
german,temporal_attention,0.27336596216878
german,UWB,0.35322690395261463
german,UG_Student_Intern,0.04107289580844357
german,temporal_attention,0.10776875045897576
german,UWB,0.2747259918313113
german,UG_Student_Intern,0.07491043381222091
german,temporal_attention,0.02856062291315612
german,UWB,0.29305919168223243
german,UG_Student_Intern,-0.05380277344973601
german,temporal_attention,0.08540986280696213
german,UWB,0.40278638485525325
german,UG_Student_Intern,0.013056284760299944
german,temporal_attention,0.10684393028845451
german,UWB,0.4723111012038504
german,UG_Student_Intern,0.11342647385510575
german,temporal_attention,0.25992886910297136
german,UWB,0.3062242788155349
german,UG_Student_Intern,0.020182840191963657
german,temporal_attention,0.13583976269362064
german,UWB,0.4013175528197195
german,UG_Student_Intern,0.0002720059325062488
german,temporal_attention,0.24039884314902268
german,UWB,0.34430510936640973
german,UG_Student_Intern,0.055761216163781
german,temporal_attention,0.12795159065093945
german,UWB,0.19709549869402787
german,UG_Student_Intern,-0.13627497218563064
german,temporal_attention,0.11375288097411325
german,UWB,0.3684592361729646
german,UG_Student_Intern,0.037754423431867336
german,temporal_attention,0.2094989692163128
german,UWB,0.3520300778495871
german,UG_Student_Intern,0.12631955505590195
german,temporal_attention,0.11592892843416325
german,UWB,0.4327614386174418
german,UG_Student_Intern,-0.05918849091335974
german,temporal_attention,0.09144839450860084
german,UWB,0.30698589542655236
german,UG_Student_Intern,0.07257118279266717
german,temporal_attention,0.17174454578444548
german,UWB,0.23523073043140394
german,UG_Student_Intern,0.06430220244447721
german,temporal_attention,0.06310537634144972
german,UWB,0.22962740822177524
german,UG_Student_Intern,0.030192658508193613
german,temporal_attention,0.164454786793278
german,UWB,0.32542789765047603
german,UG_Student_Intern,0.06022211345688348
german,temporal_attention,0.016429158323377428
german,UWB,0.26134329995200384
german,UG_Student_Intern,0.05679483870730475
german,temporal_attention,0.1337181164200719
german,UWB,0.2493206377352276
german,UG_Student_Intern,0.02894143121866487
german,temporal_attention,0.20536447904221783
german,UWB,0.37748983313217205
german,UG_Student_Intern,0.12838680014294943
german,temporal_attention,0.2624313236820288
german,UWB,0.47796882459998036
german,UG_Student_Intern,0.1012406080788258
german,temporal_attention,0.112610456057587
german,UWB,0.26629380792361756
german,UG_Student_Intern,0.07012312940011094
german,temporal_attention,0.162931553571243
german,UWB,0.3717777085495409
german,UG_Student_Intern,0.08606267704497712
german,temporal_attention,0.15335694474702308
german,UWB,0.4543043084719367
german,UG_Student_Intern,0.044717775304027305
german,temporal_attention,0.05946049684586598
german,UWB,0.44728655541327544
